business_id,business_age,industry,industry_risk_score,annual_revenue,profit_margin,invoice_payment_behavior,credit_history,past_loan_defaults,loan_repayment_rate,initial_investment,total_assets,total_liabilities,debt_to_equity_ratio,payment_history,amount_owed,length_of_credit_history,new_credit,credit_mix,risk_category
MSME_0210,11,Healthcare,2,7795033,10.98442348,45,Poor,No,60,NA,46165626,21395480,0.41,92,352144,8,2,1,High
MSME_0211,21,Fintech,7,5929325,13.2002647,18,Good,No,95,NA,49515697,25839021,0.7,66,458480,10,2,5,Medium
MSME_0212,8,Manufacturing,4,5364188,20.76652177,5,Average,Yes,79,NA,21228476,12456035,0.81,97,431211,4,4,5,Medium
MSME_0213,18,AI Startups,8,2880515,19.15760578,47,Poor,No,64,NA,14357005,2352963,2.8,55,787399,1,5,1,High
MSME_0214,13,AI Startups,8,9574478,21.04988892,30,Good,No,59,NA,19938523,1897936,1.54,61,371663,4,0,1,High
MSME_0215,30,Retail,3,5253380,8.666792172,40,Good,No,56,NA,43137678,17425045,1.35,92,474332,6,3,1,High
MSME_0216,13,Fintech,7,4631034,27.94253008,26,Average,Yes,73,NA,9903646,2196453,2.56,52,293327,13,5,2,High
MSME_0217,6,IT Services,5,5482365,19.43609362,42,Good,No,95,NA,28652051,3674695,0.25,86,293611,8,2,3,High
MSME_0218,6,AI Startups,8,9477086,29.08744781,13,Good,Yes,88,NA,41777018,916770,0.47,77,425553,11,4,4,Medium
MSME_0219,25,Fintech,7,1364237,18.27771901,41,Good,Yes,65,NA,19270874,14042094,2.13,62,122857,5,1,5,High
MSME_0220,26,Manufacturing,4,7603846,21.56799642,19,Average,No,85,NA,26291750,9994030,2.31,62,974397,3,4,2,Medium
MSME_0221,13,AI Startups,8,6306972,26.65606789,32,Average,Yes,88,NA,13327924,25191572,0.37,61,716358,2,3,5,Medium
MSME_0222,15,Manufacturing,4,5857910,12.67338604,17,Average,Yes,56,NA,32768217,8370044,1.98,88,433041,13,2,3,High
MSME_0223,24,IT Services,5,7100441,23.39275453,45,Poor,No,100,NA,15748685,26161247,2.43,56,469482,4,5,3,High
MSME_0224,5,IT Services,5,3597851,18.79290858,23,Good,No,64,NA,29461726,18230047,0.99,96,474499,12,2,2,High
MSME_0225,13,Healthcare,2,519131,22.92554457,20,Good,No,75,NA,48355795,23487409,2.67,88,140872,15,3,5,High
MSME_0226,6,IT Services,5,2160721,21.53366659,9,Average,Yes,80,NA,23676768,19763377,2.22,70,268737,14,0,3,High
MSME_0227,24,Fintech,7,7395625,14.63738877,20,Good,Yes,59,NA,7494856,15891913,0.56,52,469327,16,4,1,High
MSME_0228,19,AI Startups,8,733691,24.86131825,39,Average,No,66,NA,40141797,16530841,2.99,73,885144,1,2,5,High
MSME_0229,21,Healthcare,2,7539844,22.53283849,7,Average,No,72,NA,33035774,23381976,2.88,69,115540,19,1,4,High
MSME_0230,19,Retail,3,1731756,9.653225398,15,Poor,No,96,NA,28279390,21379091,1.79,59,957730,11,1,2,High
MSME_0231,30,IT Services,5,5315898,7.981774507,28,Average,Yes,61,NA,5860142,27910761,0.57,75,394092,1,1,5,High
MSME_0232,22,Retail,3,1622927,17.18845222,35,Poor,Yes,99,NA,32646491,19851106,0.17,59,234582,18,2,1,High
MSME_0233,20,IT Services,5,8141807,29.79904807,22,Poor,No,65,NA,14028083,4408337,2.46,85,37534,13,1,5,High
MSME_0234,29,IT Services,5,1514144,24.94426282,28,Poor,Yes,66,NA,19985549,12607263,0.23,62,240522,7,3,1,High
MSME_0235,5,Fintech,7,6468145,12.06341325,48,Poor,Yes,80,NA,43765245,16663518,0.56,100,73016,19,2,4,High
MSME_0236,10,Healthcare,2,2749657,16.56900875,37,Average,No,74,NA,24408786,1126654,1.96,62,95121,1,5,4,High
MSME_0237,7,Healthcare,2,6563688,16.93504812,30,Good,No,82,NA,21415285,19125238,2.93,52,412678,9,1,3,High
MSME_0238,19,Manufacturing,4,4738267,9.679724544,28,Average,No,52,NA,16957425,6759275,2.54,96,398904,18,1,5,High
MSME_0239,14,Retail,3,9859086,12.94940866,34,Good,Yes,83,NA,18832656,25153294,0.16,95,900026,7,5,4,High
MSME_0240,9,Retail,3,8044685,29.95855153,30,Average,No,50,NA,49349591,1806278,1.79,68,478616,12,2,4,High
MSME_0241,11,IT Services,5,3887186,29.59177898,50,Good,Yes,52,NA,21894800,15375800,2.78,91,75594,7,2,4,High
MSME_0242,11,Retail,3,7737536,14.87820992,11,Poor,No,91,NA,17223137,9061364,1.38,90,806864,19,0,2,Medium
MSME_0243,21,Healthcare,2,6054282,8.99367001,49,Poor,No,95,NA,39868085,12466665,1.19,72,117676,15,4,1,High
MSME_0244,29,Manufacturing,4,6526646,8.718869252,47,Poor,Yes,93,NA,35372911,21985623,0.95,64,578487,13,4,3,High
MSME_0245,27,Retail,3,3787857,29.64010157,36,Good,Yes,99,NA,16717005,5263194,1.4,76,888109,13,2,4,High
MSME_0246,22,AI Startups,8,8648713,21.80698871,41,Poor,Yes,61,NA,9828353,28682741,2.93,66,294438,1,4,4,High
MSME_0247,27,IT Services,5,836133,26.54806919,38,Good,No,63,NA,13425884,4825771,0.65,74,15429,4,0,3,High
MSME_0248,6,IT Services,5,9678641,23.14286774,22,Poor,No,94,NA,13147571,23576740,2.63,70,512211,19,4,2,High
MSME_0249,7,AI Startups,8,8880081,19.18366878,27,Average,No,56,NA,23309403,5003246,2.03,78,91291,2,0,5,High
MSME_0250,7,Retail,3,6807477,8.10919989,14,Average,No,96,NA,48923919,23048011,1.49,86,912435,2,0,1,Medium
MSME_0251,5,IT Services,5,8345650,22.84782929,43,Average,Yes,56,NA,45145297,6396517,1.89,65,346954,7,2,3,High
MSME_0252,10,IT Services,5,2913171,16.79212709,9,Poor,Yes,97,NA,3854252,7056335,1.58,58,400897,12,2,2,High
MSME_0253,28,Manufacturing,4,7005878,27.80983398,46,Good,Yes,84,NA,35438433,5860741,2.66,93,967139,8,4,3,High
MSME_0254,24,Manufacturing,4,5572594,13.28404461,5,Good,Yes,56,NA,20485616,5169212,1.43,83,148009,20,5,2,High
MSME_0255,25,Fintech,7,6869948,10.87287048,15,Poor,Yes,67,NA,31672112,6857885,1.9,84,884196,5,3,3,High
MSME_0256,20,Retail,3,9246368,15.74405587,46,Poor,Yes,58,NA,24624404,29717809,2.39,87,429438,19,2,5,High
MSME_0257,27,IT Services,5,1900908,8.429303749,11,Good,No,89,NA,11962342,12403604,2.8,54,923538,4,5,5,High
MSME_0258,28,Healthcare,2,4441464,11.59557385,48,Good,No,83,NA,13801612,26665463,2.75,94,340082,15,0,2,High
MSME_0259,20,Healthcare,2,4056381,16.49276699,34,Poor,No,79,NA,22170035,14627116,1.03,82,33751,18,4,5,High
MSME_0260,5,Manufacturing,4,2299682,14.07995225,29,Good,Yes,76,NA,8396294,9588909,2.77,100,570164,12,1,1,High
MSME_0261,17,AI Startups,8,8414184,16.99145417,40,Good,No,98,NA,29706016,2931956,2.14,99,177487,18,5,4,High
MSME_0262,29,Retail,3,1902120,8.01315903,43,Good,No,79,NA,45106113,18917651,2.93,78,405951,9,1,4,High
MSME_0263,5,Fintech,7,9172150,8.632717661,20,Average,Yes,51,NA,32552978,5672841,1.62,66,915125,12,2,3,High
MSME_0264,27,Retail,3,4725065,6.03545259,24,Average,No,93,NA,25875711,19191559,0.85,75,710797,9,2,5,Medium
MSME_0265,20,IT Services,5,1385679,24.00798077,27,Poor,No,59,NA,12025104,5203898,2.94,67,345277,17,3,3,High
MSME_0266,16,Healthcare,2,1874896,12.79962283,17,Good,No,71,NA,8701674,8278233,2.58,67,449353,3,3,5,High
MSME_0267,14,Retail,3,5055753,9.293207272,20,Poor,No,88,NA,5237279,8872732,2.27,74,257679,6,0,3,High
MSME_0268,17,AI Startups,8,6019726,27.13713727,45,Average,Yes,55,NA,32245852,5385179,0.85,63,101015,5,2,3,High
MSME_0269,22,Healthcare,2,9320513,27.23322406,40,Poor,Yes,63,NA,5332443,14539179,1.29,92,309393,4,0,5,High
MSME_0270,17,Manufacturing,4,6373110,21.38981728,38,Good,Yes,52,NA,6022054,14084216,0.78,98,777584,20,0,4,High
MSME_0271,14,Manufacturing,4,2261223,15.36699745,33,Poor,Yes,100,NA,46382717,12113996,1.24,52,521953,14,3,5,High
MSME_0272,23,Retail,3,3916937,11.15980921,26,Good,No,89,NA,37761976,4350110,0.35,91,39253,20,2,4,High
MSME_0273,5,Retail,3,4790247,19.45035209,29,Average,No,76,NA,1047644,23251837,0.14,64,229903,20,4,5,Medium
MSME_0274,19,Healthcare,2,6873117,8.047781928,43,Good,Yes,88,NA,7709924,28887893,2.13,98,206384,9,5,4,High
MSME_0275,18,Manufacturing,4,9451114,16.70187561,32,Poor,Yes,70,NA,40345704,20117064,1.52,54,651028,16,2,1,High
MSME_0276,16,IT Services,5,888680,22.40433336,31,Poor,Yes,74,NA,24104183,22737001,2.7,95,177309,11,3,1,High
MSME_0277,19,Manufacturing,4,1262644,5.141348078,30,Average,Yes,78,NA,12651275,23888732,2.95,73,110819,13,4,1,High
MSME_0278,27,Fintech,7,9851062,5.576561891,17,Average,Yes,68,NA,3728257,29477268,2.63,93,606800,10,4,1,High
MSME_0279,30,Fintech,7,4299634,14.29071688,50,Poor,No,98,NA,30742568,24227162,1.31,50,89640,1,3,3,High
MSME_0280,21,AI Startups,8,4033132,28.79666404,19,Average,No,50,NA,27761838,5454110,1.02,87,499902,10,4,2,High
MSME_0281,16,Healthcare,2,8829065,6.389917886,44,Good,No,66,NA,34500699,1386100,2.32,96,873938,7,5,4,High
MSME_0282,29,Healthcare,2,6747583,17.67427882,44,Poor,No,63,NA,15720986,23040600,1.99,69,696035,19,1,1,High
MSME_0283,5,Manufacturing,4,6563196,22.74720939,44,Average,No,88,NA,45617268,14063245,0.37,54,659551,5,3,4,High
MSME_0284,26,IT Services,5,4542785,20.92911312,38,Poor,Yes,90,NA,30831392,27726578,2.29,97,392313,14,0,4,High
MSME_0285,23,Healthcare,2,6555926,8.640006984,29,Average,Yes,54,NA,49052677,18078246,1.03,97,120456,1,3,1,High
MSME_0286,6,Retail,3,6964938,9.819553582,36,Average,No,73,NA,21894994,26213854,2.19,60,407458,8,2,4,High
MSME_0287,30,Healthcare,2,4800896,21.78495902,13,Average,Yes,70,NA,7001559,25867992,1.96,66,936613,5,3,5,High
MSME_0288,26,AI Startups,8,3473206,26.82860667,27,Poor,No,59,NA,21112656,10933319,0.12,60,389460,2,2,4,High
MSME_0289,16,AI Startups,8,5775799,22.31700705,34,Good,No,95,NA,10384481,1559634,1.15,68,641656,3,1,3,High
MSME_0290,19,Manufacturing,4,6961562,16.67276326,50,Poor,Yes,98,NA,48986812,8589515,1.24,80,297912,4,1,1,High
MSME_0291,20,Fintech,7,1253773,9.442628858,27,Good,No,71,NA,32981037,10107791,2.04,83,26165,4,5,4,High
MSME_0292,30,Retail,3,9150870,19.21909361,37,Good,No,87,NA,5575085,12545866,2.63,82,199535,11,3,2,High
MSME_0293,15,Manufacturing,4,6277066,16.16047241,20,Average,No,86,NA,18533917,9275556,1.55,54,680066,4,3,5,High
MSME_0294,17,Manufacturing,4,5400734,6.027465167,7,Good,No,66,NA,25353760,20609701,1.41,86,329117,19,1,2,High
MSME_0295,15,IT Services,5,2013701,16.66240362,28,Good,Yes,71,NA,9481124,12931877,0.63,82,448109,9,2,4,High
MSME_0296,13,AI Startups,8,3914529,10.12696163,25,Poor,No,67,NA,24999342,20823817,1.38,69,811714,7,1,3,High
MSME_0297,24,IT Services,5,5218974,6.636780964,30,Poor,No,99,NA,26142691,12893031,1.16,59,457605,4,0,4,High
MSME_0298,20,Fintech,7,4916201,17.83133029,21,Good,No,53,NA,13428920,15626640,1.82,78,699691,17,0,5,High
MSME_0299,11,Manufacturing,4,5891875,27.8931289,17,Poor,Yes,79,NA,3268387,21892320,1.21,53,932036,2,3,2,High
MSME_0300,23,Fintech,7,575280,24.1208053,33,Average,Yes,81,NA,33804316,12344832,2.48,72,55104,4,2,4,High
MSME_0301,16,AI Startups,8,8459900,18.40808021,43,Poor,No,74,NA,11739160,13205003,2.11,60,996681,8,0,3,High
MSME_0302,18,Manufacturing,4,8832400,14.24203169,6,Poor,Yes,77,NA,1364609,20415469,1.3,74,462488,20,4,2,Medium
MSME_0303,21,Healthcare,2,3975160,26.07057348,29,Good,Yes,99,NA,1805258,4306200,0.61,94,910748,3,4,3,High
MSME_0304,29,Fintech,7,9540185,17.90960673,42,Poor,Yes,57,NA,6686615,25413936,2.35,78,251284,7,4,3,High
MSME_0305,24,Healthcare,2,7376906,13.82502564,43,Good,No,77,NA,4151569,6383857,0.74,94,978021,14,4,1,High
MSME_0306,30,Fintech,7,6814718,9.752969294,28,Good,Yes,84,NA,24405060,1098377,1.14,50,260001,7,0,4,High
MSME_0307,8,Healthcare,2,8816924,5.259947652,49,Poor,No,53,NA,28525495,8628957,1.63,82,558481,8,5,4,High
MSME_0308,16,Manufacturing,4,7200917,8.874059848,19,Average,No,73,NA,25039904,22210174,1.34,64,805966,4,5,2,High
MSME_0309,29,Fintech,7,4755623,14.80994084,27,Average,No,53,NA,8831989,17560748,0.64,57,287511,17,5,5,High
MSME_0310,10,AI Startups,8,5573647,5.862613831,23,Good,Yes,85,NA,17033969,17843698,2.97,55,273569,4,3,2,High
MSME_0311,7,Healthcare,2,1944436,14.76102466,17,Average,Yes,72,NA,17598097,26577953,1.68,86,614330,1,3,4,High
MSME_0312,26,Manufacturing,4,1491683,26.98255773,29,Good,Yes,60,NA,5395347,27100293,2.68,93,315873,9,1,3,High
MSME_0313,29,Manufacturing,4,9147132,28.63090366,31,Good,No,97,NA,23583968,28411010,2.78,70,109024,6,5,4,High
MSME_0314,19,Fintech,7,9181496,16.68736405,30,Poor,Yes,99,NA,28605121,4104533,0.5,65,775188,6,0,2,High
MSME_0315,25,Manufacturing,4,9025812,25.15024453,29,Poor,No,51,NA,7912218,29603380,1.25,96,95767,8,1,1,High
MSME_0316,22,Healthcare,2,2964345,11.85711572,21,Good,Yes,74,NA,24626586,7356852,0.58,62,397909,17,1,4,High
MSME_0317,14,AI Startups,8,3875342,15.79472447,34,Poor,Yes,57,NA,46887035,28914142,0.19,59,365605,2,3,4,High
MSME_0318,21,Healthcare,2,1432623,29.65924931,48,Good,Yes,78,NA,33109603,22429438,0.87,83,483172,4,0,1,High
MSME_0319,18,Healthcare,2,598892,13.40341178,15,Good,No,91,NA,42831389,15935066,2.03,99,520249,8,4,3,High
MSME_0320,26,Manufacturing,4,2509337,16.04187724,41,Good,Yes,85,NA,32434943,24392656,0.65,61,496413,11,2,1,High
MSME_0321,23,Retail,3,4563834,7.084544164,40,Poor,No,87,NA,11986282,17899576,2.72,63,638484,20,3,4,High
MSME_0322,8,Retail,3,8075974,5.795006483,35,Poor,No,72,NA,48254799,18812634,2.82,74,566690,20,1,3,High
MSME_0323,26,Fintech,7,5103888,19.88505404,42,Good,Yes,56,NA,40792765,27321532,2.18,64,437311,3,5,1,High
MSME_0324,21,Healthcare,2,6287737,27.08551902,20,Good,No,93,NA,22400594,15499704,0.64,72,551099,7,1,1,High
MSME_0325,20,Retail,3,4117724,6.034347429,20,Average,No,99,NA,39103867,7584454,0.49,73,121053,9,3,2,Medium
MSME_0326,19,Healthcare,2,1450066,14.22641701,41,Good,Yes,68,NA,40085444,25514270,2.2,56,164007,10,5,2,High
MSME_0327,8,Manufacturing,4,8690742,19.64507086,31,Good,No,83,NA,29428227,19190507,2.46,79,544878,9,1,1,High
MSME_0328,30,Healthcare,2,4200631,29.4840211,17,Poor,No,83,NA,8486281,20149985,1.54,86,916757,14,0,3,Medium
MSME_0329,10,Manufacturing,4,1030259,22.99110213,19,Poor,No,66,NA,12554237,4340184,1.46,92,942138,14,5,4,High
MSME_0330,10,Retail,3,6883000,24.73372055,31,Good,Yes,70,NA,8545287,8457440,2.35,56,568246,12,5,4,High
MSME_0331,28,Healthcare,2,2085377,19.1527135,7,Average,Yes,51,NA,11602718,19901545,2.26,82,95692,20,5,3,High
MSME_0332,6,Manufacturing,4,8016108,28.37732928,6,Poor,Yes,81,NA,18529709,8588331,2.56,98,120630,12,3,2,Medium
MSME_0333,6,Retail,3,3049926,6.909878852,37,Good,Yes,85,NA,4312922,24364732,1.01,57,935306,1,2,5,High
MSME_0334,25,Retail,3,5504893,17.8747091,8,Good,No,87,NA,38482146,4241688,1.94,92,247318,20,4,3,Medium
MSME_0335,8,AI Startups,8,4353934,8.515552196,25,Average,No,74,NA,35465698,19152577,2.58,100,616440,5,1,1,High
MSME_0336,16,Manufacturing,4,5790879,6.595439739,43,Poor,No,79,NA,22140973,24790737,1.41,84,483295,2,4,1,High
MSME_0337,19,Fintech,7,8045518,20.71307393,24,Average,No,100,NA,38140209,3109772,1.32,98,18485,18,0,4,Medium
MSME_0338,9,AI Startups,8,5648633,7.630971005,5,Good,No,66,NA,46642722,22071339,1.16,52,849680,7,5,1,High
MSME_0339,8,Healthcare,2,5668327,27.33694344,40,Poor,Yes,73,NA,11124456,21119208,2.33,63,575534,18,3,5,High
MSME_0340,29,Retail,3,768265,13.49488989,17,Good,No,90,NA,42362842,7155229,0.76,98,67402,10,2,1,High
MSME_0341,11,Retail,3,8395026,21.11528393,32,Average,Yes,67,NA,14127598,13741577,1.76,86,457368,2,2,3,High
MSME_0342,14,AI Startups,8,5647632,15.24631636,27,Good,Yes,81,NA,43465520,6840996,1.74,75,715840,11,4,5,High
MSME_0343,7,Manufacturing,4,9960214,20.19006008,11,Average,No,100,NA,38717181,12414072,2.02,92,337478,5,5,3,Medium
MSME_0344,25,Retail,3,6514196,17.98969916,42,Poor,No,57,NA,43409481,21738526,0.73,89,978288,6,3,1,High
MSME_0345,30,Fintech,7,7681354,12.51513515,13,Poor,No,95,NA,41379783,11803413,1.47,96,102913,10,4,5,Medium
MSME_0346,18,Fintech,7,1503342,9.784350853,17,Poor,No,62,NA,49176751,9090954,0.56,80,208151,17,2,2,High
MSME_0347,18,AI Startups,8,9358427,8.236193653,43,Poor,No,100,NA,23420555,5187262,0.48,53,740269,3,1,5,High
MSME_0348,26,AI Startups,8,4868069,19.66874459,27,Poor,No,97,NA,39603715,24475149,2.55,72,846377,17,5,2,High
MSME_0349,24,Fintech,7,5561943,18.16166757,26,Average,Yes,56,NA,36416997,25865364,0.45,78,196184,1,4,2,High
MSME_0350,26,Manufacturing,4,5875273,28.77668708,30,Good,Yes,95,NA,15258343,13716419,0.85,90,391120,11,4,4,High
MSME_0351,8,IT Services,5,2905004,25.71310308,17,Good,Yes,97,NA,33569971,4541940,1.9,82,703106,7,3,2,High
MSME_0352,14,IT Services,5,1559653,29.02677965,47,Good,Yes,65,NA,4504754,21450019,2.72,61,217779,14,1,5,High
MSME_0353,26,Manufacturing,4,1578779,6.446049275,36,Good,Yes,50,NA,32642985,20857862,1.81,65,982884,6,2,3,High
MSME_0354,26,Healthcare,2,8795050,25.33500145,28,Poor,No,73,NA,5173087,22485087,1.27,56,692746,9,2,3,High
MSME_0355,6,IT Services,5,3940269,19.97847733,11,Good,Yes,75,NA,44712558,6635457,1.97,69,639761,20,3,2,High
MSME_0356,13,Retail,3,840469,17.55711269,38,Good,No,63,NA,36045339,13566513,2.86,81,272665,19,1,5,High
MSME_0357,19,Manufacturing,4,768213,23.9155303,7,Average,Yes,53,NA,24023825,24787380,2.82,90,226229,8,4,3,High
MSME_0358,15,IT Services,5,4899319,11.44951305,33,Average,Yes,86,NA,7494171,25238808,0.62,87,522462,17,4,2,Medium
MSME_0359,22,Retail,3,8212358,7.797717645,49,Good,Yes,54,NA,18018718,7421983,2.03,97,855164,3,2,3,High
MSME_0360,25,IT Services,5,4643886,15.67511951,50,Average,No,59,NA,22679847,11958994,1.56,76,631676,20,1,1,High
MSME_0361,8,Fintech,7,1973403,28.5745468,17,Good,No,72,NA,39823745,22593872,1.92,50,361214,3,3,5,High
MSME_0362,28,IT Services,5,3744013,23.088642,23,Average,No,96,NA,15114925,11812894,0.49,95,194119,17,2,1,Medium
MSME_0363,19,Manufacturing,4,8836003,11.26465994,7,Poor,Yes,60,NA,20329761,21104301,0.86,68,894335,19,1,4,High
MSME_0364,22,Fintech,7,4260006,14.52097252,22,Poor,No,77,NA,24902261,16074303,0.2,75,223515,15,1,1,High
MSME_0365,15,AI Startups,8,6875558,6.215751234,11,Poor,Yes,98,NA,49263384,6176537,0.51,89,975738,9,0,3,Medium
MSME_0366,18,AI Startups,8,7003291,16.9653341,17,Poor,No,98,NA,7142832,8699342,1.22,98,44191,17,3,2,Medium
MSME_0367,23,Fintech,7,1561899,14.68905448,42,Good,No,81,NA,31141496,19460405,0.85,70,105701,19,4,5,High
MSME_0368,26,Manufacturing,4,2452746,21.88930992,32,Poor,No,83,NA,45046118,14853770,2.55,68,71969,8,4,1,High
MSME_0369,13,IT Services,5,8748063,28.04934822,10,Good,No,60,NA,3042261,19472885,2.94,58,89805,3,3,3,High
MSME_0370,8,Retail,3,2022710,19.89510301,23,Poor,No,100,NA,35301290,4199202,1.45,87,202037,17,2,4,High
MSME_0371,7,IT Services,5,925434,19.03092028,42,Average,No,61,NA,30058265,23142904,2.93,96,146188,10,4,2,High
MSME_0372,7,Fintech,7,6309718,13.46380571,31,Average,No,67,NA,9072845,1327497,0.83,57,966756,20,2,3,High
MSME_0373,17,AI Startups,8,1770157,15.87822787,26,Average,Yes,60,NA,24211278,8249250,2.22,67,498342,4,0,4,High
MSME_0374,21,Retail,3,2489659,9.568875893,34,Poor,Yes,71,NA,19471596,20684787,1.71,80,330194,17,3,3,High
MSME_0375,19,Healthcare,2,4247499,15.92711914,12,Poor,No,79,NA,13164431,2169495,2.38,51,687921,3,0,2,High
MSME_0376,29,Retail,3,9560112,28.78532302,17,Poor,No,83,NA,17059479,12732898,1.2,66,124642,12,4,1,Medium
MSME_0377,10,AI Startups,8,5459121,19.3200015,49,Good,Yes,59,NA,12862171,11301909,2.86,92,842155,5,4,2,High
MSME_0378,9,Retail,3,6708034,7.949025647,10,Average,Yes,68,NA,39416468,11590750,2.69,55,684455,15,2,1,High
MSME_0379,17,Retail,3,5761088,19.93939601,50,Poor,No,93,NA,33570460,24179003,1.7,97,895316,19,1,1,High
MSME_0380,23,Manufacturing,4,3193528,16.87442395,29,Average,No,72,NA,31851422,23335877,1.62,74,885808,1,5,5,High
MSME_0381,26,IT Services,5,6713727,10.697223,50,Good,Yes,58,NA,19264699,22765583,2.97,51,121408,5,0,2,High
MSME_0382,20,Retail,3,2984417,5.361910937,49,Average,Yes,76,NA,23388685,6844432,0.91,93,449693,9,1,4,High
MSME_0383,24,Fintech,7,2778403,20.97672141,16,Poor,Yes,53,NA,40604449,29649559,0.53,53,231217,13,5,4,High
MSME_0384,13,AI Startups,8,8613595,10.42375046,49,Average,Yes,83,NA,37417698,12899106,0.46,93,162094,4,3,5,Medium
MSME_0385,13,Healthcare,2,8551088,5.43122074,16,Poor,Yes,75,NA,22030510,8594045,2.68,52,613999,11,3,5,High
MSME_0386,25,IT Services,5,3060310,19.13212835,5,Good,Yes,93,NA,38901669,15810922,1.62,83,50956,13,3,4,Medium
MSME_0387,17,Healthcare,2,3481119,21.72399868,43,Poor,Yes,79,NA,32067405,13347249,1.9,90,309154,18,3,5,High
MSME_0388,17,AI Startups,8,3738446,9.302562096,33,Average,Yes,61,NA,48850210,16541397,1.59,59,764707,10,1,3,High
MSME_0389,12,IT Services,5,686866,8.690776712,40,Poor,No,55,NA,31739809,9942215,1.46,50,143432,16,3,2,High
MSME_0390,24,Healthcare,2,3347053,29.45960337,48,Poor,Yes,62,NA,3634822,27194636,1.6,98,994691,12,2,3,High
MSME_0391,27,Healthcare,2,586366,13.79608098,41,Average,Yes,100,NA,12608693,14799384,2,94,510443,14,4,2,High
MSME_0392,15,Retail,3,8631842,15.37808443,8,Average,No,60,NA,20398816,2268907,0.62,90,614546,9,1,1,High
MSME_0393,30,Manufacturing,4,1914939,16.5902983,30,Average,No,86,NA,6732360,6064354,0.35,83,841535,4,4,1,High
MSME_0394,16,AI Startups,8,7030769,6.50795294,29,Good,No,54,NA,44526398,3460699,0.6,71,362962,3,0,5,High
MSME_0395,6,IT Services,5,4437266,28.88583561,9,Poor,No,87,NA,15205735,28496057,2.63,90,368750,8,1,1,Medium
MSME_0396,27,IT Services,5,5357571,23.61245252,27,Good,No,70,NA,12939333,1522078,0.93,89,88607,13,0,4,High
MSME_0397,14,AI Startups,8,9394471,29.51110283,27,Average,No,95,NA,14796596,15503746,0.56,94,329407,20,4,1,Medium
MSME_0398,19,Healthcare,2,645822,19.12934268,49,Good,Yes,94,NA,33490441,4520311,0.73,55,481224,3,1,5,High
MSME_0399,21,Retail,3,2171924,8.816172117,22,Poor,Yes,50,NA,9263278,10313551,1.57,97,215621,14,2,1,High
MSME_0400,11,Manufacturing,4,2914712,19.5576722,19,Poor,Yes,73,NA,33788757,29913459,0.18,62,212099,5,2,3,High
MSME_0401,8,Healthcare,2,1734021,27.94371798,29,Average,No,81,NA,21115323,1871620,2.49,98,945195,13,2,3,High
MSME_0402,22,IT Services,5,8155358,11.38058096,19,Poor,No,70,NA,2244849,14359837,1.59,70,368401,15,5,3,High
MSME_0403,23,Fintech,7,1660276,28.47186505,47,Good,No,53,NA,45276847,7316768,2.35,61,306385,1,5,2,High
MSME_0404,26,Healthcare,2,7306497,28.24616213,41,Good,Yes,66,NA,21057318,9441833,1.16,62,168875,14,4,2,High
MSME_0405,25,Manufacturing,4,6563663,5.16513907,27,Good,No,89,NA,48800941,21916554,1.92,71,182069,7,2,4,High
MSME_0406,15,AI Startups,8,7414951,5.060993602,50,Poor,Yes,72,NA,7792736,647046,2.62,52,548164,18,4,1,High
MSME_0407,23,AI Startups,8,3863228,13.47045665,44,Poor,No,97,NA,42550239,16896615,0.96,97,473725,6,3,1,High
MSME_0408,20,Fintech,7,2950701,27.7173715,40,Good,Yes,50,NA,6515686,4133352,2.85,92,887348,12,0,3,High
MSME_0409,30,Retail,3,6328967,7.142320126,49,Good,Yes,57,NA,39772736,17393671,0.65,81,277334,15,2,3,High
MSME_0410,6,Healthcare,2,8415868,23.48336074,41,Average,Yes,87,NA,24238795,26210674,0.14,68,927363,10,2,1,Medium
MSME_0411,10,IT Services,5,6855796,17.56965802,6,Poor,Yes,94,NA,8754399,22333817,2.26,64,718723,8,2,2,Medium
